P_MASS,P_RADIUS,P_DENSITY,P_GRAVITY,P_ESCAPE,P_TYPE,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_PERIASTRON,P_APASTRON,P_IMPACT_PARAMETER,P_HILL_SPHERE,S_MASS,S_RADIUS,S_LUMINOSITY,S_TEMPERATURE,S_AGE,S_METALLICITY,S_LOG_G,S_TYPE,S_MAG,S_SNOW_LINE,S_TIDAL_LOCK,P_DETECTION,P_DISTANCE
24.501361,2.63435,1.3402005,3.5305572,3.0497087,2.0,16.9841,0.13,0.04,88.4,104.0,0.1248,0.1352,0.68,0.0036257388,1.0,1.09,1.1435196,5725.0,6.8,0.07,4.33,69.0,9.917,2.8872579,0.49239049,8.0,0.130104
197.68902,15.058302047574571,10.11964786983317,10.842876782790611,5.725768339098292,0.0,1945.0,3.16,0.041,90.94060914433184,251.95551959899845,3.03044,3.28956,0.40026140096263807,0.1700379,1.12,1.8166000426147102,2.0969924,5349.0,0.0,0.122,4.03,93.0,6.42,3.9098689,0.47909739,7.0,3.162656
25.044847,7.073887659440407,28.721831527064317,59.018526553840445,2.8385884177714127,2.0,37.91,0.229,0.3,91.93408738160608,102.0,0.1603,0.2977,0.5582793284845587,0.0045173683,1.12,1.6885425721501557,2.0969924,5349.0,55425.144181600816,0.122,4.03,93.0,6.42,3.9098689,0.47909739,7.0,0.239305
2078.5951,31.07449741178567,6.188591363267517,10.28494222658145,8.408936499506753,0.0,711.0,1.93,0.4,60.11835188326182,351.5,1.158,2.702,0.4382931753827641,0.11914412,1.91,10.09,55.654019,4970.0,1.2,0.0,2.9,92.0,4.69,20.142438,0.45754397,7.0,2.0844
1430.226,43.95571132896754,25.08191995047203,86.78935554458317,7.122302260518501,0.0,2082.0,4.3,0.66,57.95002760987276,117.0,1.462,7.138,0.5406335538667629,0.12323522,2.39,9.12,42.679971,4892.0,131883.47835502922,0.09,2.71,87.0,5.899,17.639076,0.61680862,7.0,5.23654
479.92028,8.190658971292518,3.7156909025162377,10.486152766940545,3.4007538419179295,0.0,63.33,0.33,0.03,83.44727276599257,152.658150498222,0.3201,0.3399,0.49663463319310985,0.021344644,1.62,1.07,1.3535084,6027.0,11090.586955613631,0.15,4.59,57.0,7.517,3.1411904,0.54182137,7.0,0.3301485
947.12745,2.1220183852438463,77.3975070368555,188.5109476944807,13.970650213669703,0.0,58.83,0.297,0.07,77.10818887546267,0.0,0.27621,0.31779,0.8415475273470308,0.027042923,1.01,0.7134191444137281,0.68060737,5920.0,189967.76827442762,0.05,4.65,31.0,8.17,2.2274712,0.46286917,7.0,0.29772765
6.3565601,6.216312945467646,41.22628164025295,55.46979718032069,7.469672538816896,4.0,9.6737,0.08,0.0,90.32947766837914,198.03589079692904,0.08,0.08,0.6415919500265328,0.002239494,0.29,0.74,0.23758216,4691.0,27835.82651594394,0.08,4.17,146.0,9.03,1.3160448,0.3053635,7.0,0.08
985.26681,6.9681493492670965,54.631619839948584,61.717305892887126,6.3728380454630145,0.0,557.04,1.372,0.4553,92.68077311678456,42.0,0.7473284,1.9966716,0.44093866043188173,0.071841213,1.11,1.05,1.1497835,5841.0,1.77,0.22,3.546401291318051,69.0,8.31,2.8951549,0.40737531,7.0,1.5142065
17.48054,9.124341128231416,62.0073732174946,56.12061168146617,5.014191419762304,2.0,4.15514,0.0524,0.049,83.67019349233728,123.0,0.0498324,0.0549676,0.8493570521130179,0.0012494176,1.11,1.05,1.1497835,5841.0,1.77,0.22,4.595967508551858,69.0,8.31,2.8951549,0.40737531,7.0,0.052462906
2313.7879,2.7005965338849176,65.52517079999956,81.79142673051068,13.867418219687497,0.0,2835.0,4.06,0.1172,81.75887048376835,313.2,3.584168,4.535832,0.46964543274362724,0.45797358,1.11,1.05,1.1497835,5841.0,1.77,0.22,3.8635767216472576,69.0,8.31,2.8951549,0.40737531,7.0,4.0878838
622.94289,33.19464182502274,23.973791396695617,33.16833475777336,2.589010321797341,0.0,133.60001,0.54,0.04,54.70563982517733,303.43337841529006,0.5184,0.5616,0.34038286697037246,0.050610584,0.67,11.02,59.461759,4835.0,37903.920121754956,0.0,2.18,76.0,6.98,20.820092,0.40368511,7.0,0.540432
75.325237,5.512361926083932,16.122492191669505,20.32093727675454,1.7091890189122538,0.0,960.41,1.837,0.035,88.23669170388094,247.506,1.772705,1.901295,0.5221454509188899,0.077562953,0.9,0.98,0.86944294,5638.0,9.67,0.0,4.38,81.0,7.847,2.517586,0.50413102,7.0,1.8381252
772.32205,11.588109375888632,38.17098223045707,56.74491636735393,8.599197804772764,0.0,262.70862,0.84,0.38,83.1347320744296,31.56868631880471,0.5208,1.1592,0.6540012813607792,0.044977493,1.2,1.2,1.3101075,5645.0,27345.903996979687,0.36,4.36,108.0,7.425,3.0904181,0.49024316,7.0,0.900648
575.90434,8.880656063556513,61.69582478030051,79.79714987219225,6.436831832740697,0.0,1708.0,2.8145,0.031,82.05237859950464,28.07074101420946,2.7272505,2.9017495,0.34811364786154436,0.21358296,1.2,1.2,1.3101075,5645.0,22661.57621687683,0.36,4.36,108.0,7.425,3.0904181,0.49024316,7.0,2.8158524
130.30948,20.862377137854207,96.89285122147005,193.49703084159515,9.394934854704955,0.0,1244.0,2.37,0.41,96.27487876603972,182.73367851572027,1.3983,3.3417,0.10176274721071216,0.06565292,1.26,1.32,1.5004911,5568.0,187119.77136990064,0.54,4.3,93.0,8.788,3.3073525,0.49828136,7.0,2.5691985
562.23774,11.127519108811843,55.702496075491624,47.934765293134795,5.7448723802538995,0.0,453.019,1.084,0.303,30.0,57.864,0.755548,1.412452,0.6842687891519355,0.066373477,0.83,0.76,0.0,8983.200003843176,0.96,0.09351691351301725,4.61,115.0,7.51,3.784290684192693,0.33390998,7.0,1.1337605
1204.2503,0.8976373475679349,30.696293335609386,34.12011198823779,7.836796524750172,0.0,921.538,1.74,0.159,55.95,15.445,1.46334,2.01666,0.6975008622975267,0.16570795,0.83,0.76,0.0,6506.383884969373,0.96,0.2039049987428551,4.61,115.0,7.51,3.471718942520643,0.33390998,7.0,1.7619945
282.86692,11.517792086850157,32.848482736631375,25.12479493206876,0.34576158505335375,0.0,298.2,0.87,0.57,73.67148553338357,84.22,0.3741,1.3659,0.20604616837302892,0.028357146,0.65,0.85,0.36561582,4875.0,10.0,0.17,4.52,141.0,8.29,1.6325867,0.45484416,7.0,1.0113315
508.5248,25.820964999215274,38.53346654890297,45.432199030586055,7.240691559855737,0.0,1840.0,2.9,0.7,80.04265981469499,163.0,0.87,4.93,0.7573599399572779,0.069694222,0.99,4.769501735663788,41.46683485628205,4592.4971273550045,36572.03695467731,0.25,3.9911830715464616,85.0,8.8,7.4087209638239635,0.45979353,7.0,3.6105
365.5022,9.099372497903342,0.0,7.050169496945488,5.805816522453492,0.0,10.70871,0.0925,0.029,88.37402321167903,193.0,0.0898175,0.0951825,0.4649007267972743,0.0066046057,0.92,0.85,0.54514797,5387.0,21235.943818155065,0.1838969779008285,4.52,115.0,8.031,1.9935217,0.4486907,7.0,0.092538896
572.09041,23.55147606516344,21.239168304268865,43.06358070066553,4.55741539388994,0.0,896.0,2.01,0.181,77.4051121288898,58.0,1.64619,2.37381,0.8643103070007734,0.12398956,1.34,4.44,9.7406564,4846.0,53839.065261394186,0.04764742643622753,3.18,108.0,7.8,8.4267068,0.50861137,7.0,2.0429248
6076.8714,7.229716842879844,25.144653159037958,185.6322362780127,28.89212009553038,0.0,1951.0,3.17,0.64,89.54960510638585,198.79401013148333,1.1412,5.1988,0.5075729677321164,0.19657337,1.19,1.08,1.2594679,5892.0,233085.57386530403,0.3,4.45,69.0,8.128,3.0301025,0.48887757,7.0,3.819216
1052.0107,20.140718117909785,4.3148517744584005,18.763275016971818,9.69794329721018,0.0,2613.0,4.1,0.563,91.57184939730251,265.0,1.7917,6.4083,0.9915689439197433,0.16492227,1.35,2.39,5.2932577,5671.0,26036.55619918304,0.06635213781494166,3.72,69.0,8.34,6.2119119,0.50987343,7.0,4.7497864
3480.2166,112.93485487855548,35.43326229854843,0.0,0.0,0.0,471.60001,1.25,0.27,0.0,204.04480007526422,0.9125,1.5875,0.5807271020574472,0.10571522,2.24,38.41,401.60876,4175.0,0.0,0.0,1.62,130.0,7.556,54.108483,0.60362489,7.0,1.2955625
1709.9147,4.433180766439937,43.69562893360934,77.92739868714757,12.062768747682975,0.0,974.0,1.98,0.34,73.79872280072102,154.77156236789466,1.3068,2.6532,0.2860059525895282,0.15477711,1.03,1.34,1.7993308,5783.0,39769.85426417012,0.14,4.2,42.0,8.467,3.6217567,0.46590446,7.0,2.094444
473.56372,4.292093079338142,20.05625243012103,41.02397058257405,9.936884721876146,0.0,1544.0,2.62,0.22,89.51102653615952,158.0,2.0436,3.1964,0.6334840062903687,0.15529805,1.08,1.09,1.447954,6073.0,2.31,0.0,4.42,31.0,8.928,3.248936,0.42198928,7.0,2.683404
451.31576,8.36862526073878,27.566479661996514,35.92452877714004,5.242162173062836,0.0,649.0,1.44,0.33,96.80530921817709,16.0,0.9648,1.9152,0.6687291658617253,0.075302282,0.95,1.2642211535061998,1.0725671,5799.0,9.7,0.0,4.39,57.0,8.4,2.7962501,0.51356411,7.0,1.518408
133.48776,12.192120644640417,26.025926807582906,27.49172199948662,5.999053521379926,0.0,3568.0,4.49,0.49,93.81069327413043,100.0,2.2899,6.6901,0.43289425859455083,0.1190806,0.95,2.579696991523268,1.0725671,5799.0,9.7,0.0,4.39,57.0,8.4,2.7962501,0.51356411,7.0,5.0290245
794.57001,16.51272434652357,37.71876702982718,39.03261781469651,5.194542492114127,0.0,5769.0,6.15,0.61,90.18861728895266,103.0,2.3985,9.9015,1.2057114952067844,0.22765368,0.93,1.4851047435224536,1.006886,5805.0,9.7,0.0,4.41,57.0,8.42,2.7092802,0.50993456,7.0,7.2942075
10.10693,4.498915772159313,61.117635771530125,49.21819063965338,0.10708153242567131,2.0,3.2696,0.0444,0.45,89.3984923586149,0.0,0.02442,0.06438,0.19789227396329015,0.00051317061,1.09,1.518589416274576,1.2573261,5966.0,11719.573641858186,0.14,4.43,67.0,6.29,3.027525,0.47478096,7.0,0.0488955
29.303742,4.901396089262805,69.47451991065975,80.90615065020135,7.4091534962748415,2.0,1291.5646,2.3928,0.11,96.80864597917791,0.0,2.129592,2.656008,0.32694139514560633,0.063813681,1.09,0.8870883976127849,1.2573261,5966.0,14464.116438516014,0.14,4.43,67.0,6.29,3.027525,0.47478096,7.0,2.4072764
511.70308,7.87453150717514,13.843793030012082,16.54355605748946,2.6471263770387923,0.0,258.17999,0.81,0.23,97.6039780080937,140.7023482050881,0.6237,0.9963,0.5795386521484083,0.048339565,1.1,1.22,1.4435934,5736.0,29189.66492111382,0.28,4.31,81.0,6.45,3.2440401,0.47622847,7.0,0.8314245
260.61896,10.902151771275458,111.27316733616385,189.05421127733297,8.866807272247197,0.0,5000.0,5.8,0.12,80.16116003851764,195.0,5.104,6.496,1.6123793201870247,0.31591262,1.1,1.22,1.4435934,5736.0,178323.72509977315,0.28,4.31,81.0,6.45,3.2440401,0.47622847,7.0,5.84176
4.7992028,13.27478150363968,67.36602545792931,79.46406046321945,7.125431810409034,5.0,11.5824,0.0934,0.14,86.76753175927333,0.0,0.080324,0.106476,0.45355342211937916,0.0014538688,0.81,0.587616032092766,0.83227422,5664.0,3017.529676396156,0.0,4.39,75.0,5.65,2.4631848,0.43004391,7.0,0.09431532
10.806152,6.7365908003548,38.007333504453584,90.61132060965748,9.615361752189777,2.0,27.5821,0.1666,0.04,91.31383806259669,0.0,0.159936,0.173264,0.20930078853166417,0.0037942573,0.81,0.9990946564240092,0.83227422,5664.0,115677.76966087101,0.0,4.39,75.0,5.65,2.4631848,0.43004391,7.0,0.16673328
8.5813561,13.31806807004835,17.195557203631015,38.66626413893613,5.4262516237093035,4.0,107.5983,0.4128,0.09,77.13041953561796,170.89,0.375648,0.449952,0.5177560647700102,0.0082525831,0.81,1.2997853882513328,0.83227422,5664.0,51960.207409354865,0.0,4.39,75.0,5.65,2.4631848,0.43004391,7.0,0.41447184
680.15193,11.306448665834898,23.175232221427002,21.767747886369868,4.177070368069303,0.0,464.29999,1.29,0.25,80.94106470856508,107.62893426630588,0.9675,1.6125,0.6631203956852862,0.074682283,1.48,3.78,7.9309692,4989.0,9758.36643376284,0.0,3.45,76.0,7.879,7.6037338,0.52574082,7.0,1.3303125
8508.2556,25.437883032017698,0.0,56.85665176975842,35.753734911474055,0.0,14763.405,12.4,0.34,73.1786983093773,187.5,8.184,16.616,2.1058658274948767,1.5997891,1.14,1.07,1.2162326,5868.0,0.76,0.23,4.44,72.0,7.89,2.9776393,0.35699493,7.0,13.11672
63.565601,11.303248129542059,17.577524398835877,33.18188068136744,3.6278767518738606,0.0,330.0,0.89,0.36,84.54967365247036,172.6357883338167,0.5696,1.2104,0.35263967396052964,0.025857881,0.68,0.88,0.49992903,5181.0,29169.73803962479,0.19,4.39,134.0,8.696,1.9090529,0.40568358,7.0,0.947672
274.92122,11.62061184960731,46.79939612520935,52.00654164368236,6.035134097628428,0.0,19.382,0.154,0.02,75.64810395454208,185.0,0.15092,0.15708,0.14079557684252053,0.0090171962,1.29,1.67,3.8249948,6255.0,2.9,0.01,4.11,34.0,7.508,5.2805504,0.46503725,7.0,0.1540308
1630.4577,13.422913858258811,25.935630995030436,49.470865961160456,12.76705293619452,0.0,931.0,2.03,0.12,83.7227636617427,185.0,1.7864,2.2736,0.4990104721647308,0.19319855,1.29,1.67,3.8249948,6255.0,2.9,0.01,4.11,34.0,7.508,5.2805504,0.46503725,7.0,2.044616
699.22161,5.72279751110172,42.185747340209794,100.64048767127717,7.560881099976514,0.0,4218.0,5.15,0.02,86.4407289150746,74.51456052611525,5.047,5.253,0.7269883919021224,0.41055909,1.3,1.25,1.6587198,5867.0,112491.78422828006,0.05,4.36,42.0,7.597,3.477365,0.50349935,7.0,5.15103
3102.0013,35.9562498178288,44.93967532745482,38.79501070294011,11.315104914381049,0.0,1125.7,2.36,0.1,58.6331407295663,235.4,2.124,2.596,0.0647316317257538,0.28035553,1.35,11.47,57.518416,4700.0,3.07,0.0,2.9,108.0,5.964,20.477042,0.4766422,7.0,2.3718
131.89862,11.50146,0.086692461,0.99708987,3.386442,0.0,11.53533,0.1097,0.251,88.99,2.1,0.0821653,0.1372347,0.17,0.0038138396,1.32,2.34,4.5581787,5521.0,4.51,0.29,3.82,78.0,7.781,5.7644708,0.50440445,8.0,0.1131556
2479.0584,51.83967388024399,7.4644801662094515,6.074400927239141,9.674556860928183,0.0,1455.0,3.4,0.533,42.09626891737385,109.9,1.5878,5.2122,0.6169012611991319,0.16054847,2.4,12.4,74.048656,4815.0,0.69,0.0,2.61,103.0,6.53,23.233913,0.45023242,7.0,3.8829513
143.34043,14.135125393097177,1.0464900820691392,22.88490676042886,5.121940932381238,0.0,94.44,0.415,0.04,94.12450413226568,0.0,0.3984,0.4316,0.9151314999899189,0.020390733,1.07,0.743918818039389,1.3533943,5600.0,53416.73426239932,0.35,4.28,108.0,7.2,3.1410579,0.47185916,7.0,0.415332
422.71124,13.640649829361514,15.171284425524156,63.66569186562583,9.035593443344782,0.0,201.99,0.689,0.048,78.33132515584334,0.0,0.655928,0.722072,0.7226127498428478,0.048142435,1.07,0.48250923455735495,1.3533943,5600.0,93206.14732902996,0.35,4.28,108.0,7.2,3.1410579,0.47185916,7.0,0.68979373
375.03704,7.4010045823746715,71.99533061608194,129.19424170303563,8.107906050862866,0.0,1069.8,2.09,0.074,83.05496396955022,0.0,1.93534,2.24466,1.1704601880500043,0.13649161,1.07,1.1121267520153333,1.3533943,5600.0,91349.09054639729,0.35,4.28,108.0,7.2,3.1410579,0.47185916,7.0,2.0957224
209.76648,9.188344312328436,28.91188710398333,23.25407907662495,4.933616617438157,0.0,5000.0,5.0,0.26,90.95080794969162,0.0,3.7,6.3,0.6969930812381768,0.21499962,1.07,0.9293907208876302,1.3533943,5600.0,0.0,0.35,4.28,108.0,7.2,3.1410579,0.47185916,7.0,5.169
3079.7533,17.72188631131905,111.54405486605455,108.22392715224484,14.97808391532581,0.0,653.21997,1.5,0.41,73.9151832893474,255.397605583591,0.885,2.115,0.8681866241149108,0.1251483,1.09,1.03,1.1285362,5870.0,0.0,0.11,4.45,61.0,7.25,2.8682799,0.47478096,7.0,1.626075
397.285,16.74782196745274,53.09443278570439,54.60287809233904,4.760217913187542,0.0,349.7,1.02,0.17,70.75844726897074,327.0,0.8466,1.1934,0.7181209972698994,0.058102634,1.23,1.47,2.9447816,6245.0,7055.5127839615925,0.09,4.62,50.0,5.7,4.6332989,0.49429494,7.0,1.034739
1684.4884,17.02653531424995,38.859062375138684,61.24665124396381,9.756764361921798,0.0,6005.0,6.8,0.21,72.96162591436983,250.0,5.372,8.228,1.426833125413781,0.59672677,1.23,1.47,2.9447816,6245.0,35906.73653951945,0.09,4.62,50.0,5.7,4.6332989,0.49429494,7.0,6.94994
1411.1563,11.057837098443283,89.7487108913318,165.28971168604167,16.847910389618573,0.0,1928.0,2.93,0.53,84.74100253129266,91.97200675323731,1.3771,4.4829,0.5768382001928731,0.1600276,0.9,1.04,0.83689882,5421.0,115689.23259858518,0.19,4.35,108.0,7.7,2.4700187,0.44541547,7.0,3.3415185
975.73197,8.277851088237117,10.71094723018976,47.66677027925929,4.889511507283084,0.0,1299.0,2.78,0.0,69.92048821464351,222.2183577242231,2.78,2.78,0.17825634185442224,0.18165645,3.5,4.63,11.272418,4922.0,71885.33841003834,0.17,3.65,108.0,7.63,9.0650939,0.70044464,7.0,2.78
530.77276,11.8817516805315,58.986254893747656,48.962188722581715,5.61348857425544,0.0,386.29999,1.06,0.5,70.32062247959578,241.326103738845,0.53,1.59,0.5207997249619938,0.041966495,1.07,1.04,1.2064272,5940.0,1354.5724860797163,0.13,4.44,52.0,7.327,2.965612,0.47185916,7.0,1.1925
384.57188,10.108143970796917,22.093191606282883,35.73501914388646,7.4922285009980865,0.0,2.1974,0.0379,0.07,83.910637303618,64.59868183624303,0.035247,0.040553,0.8916687258233958,0.0022348115,1.51,1.4956453200291064,2.6154601,6380.0,18496.173811569817,0.15,4.37,21.0,6.75,4.3665438,0.52926939,7.0,0.037992855
1122.5685,13.897974076886463,14.19315842609548,14.673627166920978,6.482447385354681,0.0,1039.15,1.988,0.197,74.63642429356442,241.889,1.596364,2.379636,0.7466232519609457,0.16764767,0.97,0.92,0.69746851,5507.0,2.942,0.14,4.47,85.0,9.2,2.2548937,0.42389262,7.0,2.0265761
1913.3246,1.3002100478550709,11.260174381088417,76.72231782485996,10.245634853690541,0.0,103.95,0.45,0.31,82.15595244197996,144.40168663021973,0.3105,0.5895,0.4061474995921913,0.036284066,1.2,1.05,1.2921738,6014.0,95399.86527808929,0.11,4.47,69.0,8.095,3.0691933,0.49024316,7.0,0.4716225
708.75645,26.310991013100413,48.09239309350888,75.406315038374,4.535746357185624,0.0,176.3,0.76,0.11,49.065122538679866,485.7032091600173,0.6764,0.8436,0.3276655183413967,0.056301433,1.23,10.52,51.289612,4769.0,91978.44831618044,0.0,2.48,108.0,6.566,19.336527,0.49429494,7.0,0.764598
724.64785,21.319681111922815,77.78791426992338,67.51171111927195,3.2682910736755253,0.0,2730.0,4.6,0.053,66.01094814249814,215.0,4.3562,4.8438,0.9292316218192014,0.32478004,1.75,5.38,57.6259719508678,7028.273060558654,14809.306102530649,0.1627614719080603,3.23,108.0,8.5,11.31276572442868,0.55594327,7.0,4.6064607
6.4391953,15.591161709676275,123.73031718959724,159.02880151424597,8.174501171896859,4.0,5.77152,0.0634,0.172,77.30323968215684,298.88181383200117,0.0524952,0.0743048,0.5956729275996938,0.00097046958,1.02,0.8406144762650566,1.1510279,5765.0,102662.23656026016,0.19,4.38,45.0,6.47,2.8967212,0.46439177,7.0,0.064337813
5.5905946,9.901395540248236,28.537860784882863,76.60688997907833,3.6611189955624703,4.0,13.5052,0.1117,0.305,91.2244580172484,373.8584973371141,0.0776315,0.1457685,0.8190725863084811,0.0013691229,1.02,0.35996307207332834,1.1510279,5765.0,89609.72105992415,0.19,4.38,45.0,6.47,2.8967212,0.46439177,7.0,0.11689545
673.79537,4.5689293838767835,42.953095128097715,54.228748574905204,9.247652533551658,0.0,44.236,0.2388,0.4686,100.55127982077015,0.0,0.12689832,0.35070168,0.8161289869639563,0.01140047,0.93,0.5963781612509889,0.75942746,5441.0,6.36,0.1,4.42,104.0,8.3,2.3529187,0.47529364,7.0,0.26501856
2084.9517,9.760225135692913,19.601838199705945,23.49710087536709,10.936745176169712,0.0,1008.0,1.922,0.133,87.40476007979301,0.0,1.666374,2.177626,0.6125729904586685,0.21815343,0.93,0.2658957885374935,0.75942746,5441.0,6.36,0.1,4.42,104.0,8.3,2.3529187,0.47529364,7.0,1.9389991
28.55049,3.949848163194751,53.820124882255655,109.64969666813052,3.126746111048016,2.0,86.78,0.323,0.07,64.76018451200979,97.22,0.30039,0.34561,0.4499819649881588,0.010888251,0.6,1.8481408902506318,0.0,4156.0,132634.69340194398,0.19,4.6762648085109015,170.0,8.896,2.803910876529682,0.38910625,7.0,0.32379135
384.57188,4.345913202445047,10.373248593885958,7.748134195034201,4.000884118011971,0.0,528.4,1.32,0.26,86.30322774518605,282.0,0.9768,1.6632,0.7556005534135632,0.068623949,1.11,1.0723866271591564,1.0069475,5883.0,0.3,0.06,4.51,71.0,5.39,2.7093629,0.30305354,7.0,1.364616
356.28519,8.504599460929104,58.2760844403531,118.77152810915611,6.259003709233965,0.0,676.6,1.7,0.155,76.30127011312183,343.0,1.4365,1.9635,0.25902118572325794,0.090415887,1.43,5.01,13.458001,4946.0,128816.16693685195,0.0,3.23,76.0,7.63,9.9049901,0.51975237,7.0,1.7204213
1633.6359,7.768431515259448,24.92002258289978,21.454296225849916,6.322339846855032,0.0,116.596,0.522,0.207,84.3074536632623,80.21,0.413946,0.630054,0.5353378520632102,0.043801364,1.38,2.29,5.9763883,5972.0,4.0,0.03,3.86,52.0,7.96,6.6005964,0.50179678,7.0,0.53318359
731.00441,14.176615355348812,18.80753149612841,22.058202742714037,4.083526589642561,0.0,491.54,1.36,0.23,87.15554969484148,41.83,1.0472,1.6728,0.6180455507527194,0.084754314,1.38,2.29,5.9763883,5972.0,4.0,0.03,3.86,52.0,7.96,6.6005964,0.50179678,7.0,1.395972
270.1538,12.821712744887053,3.5416405049635666,0.9562431498639334,0.2552488490518654,0.0,1027.0,2.45,0.52,77.46007284822726,35.0,1.176,3.724,0.151834487240607,0.07116661,1.22,1.21,2.0769504,6308.0,20147.252227973368,0.29,4.56,48.0,7.689,3.8911398,0.49295174,7.0,2.78124
390.92844,10.24469471366319,58.78532712404116,51.30717446456969,2.492874661803608,0.0,328.55,0.993,0.587,86.7235927491697,141.5,0.410109,1.575891,0.0747407092217448,0.028148492,1.21,1.34,2.1298233,6032.0,2.41,0.24,4.381628110809657,31.0,8.23,3.9403569,0.44139032,7.0,1.1640785
1639.9925,11.044423293186073,40.81889833522649,43.14472420860947,7.650376749580506,0.0,5062.0,6.15,0.125,71.67252840738327,152.0,5.38125,6.91875,1.227566892181841,0.59569032,1.21,1.34,2.1298233,6032.0,2.41,0.24,3.7729573961693137,31.0,8.23,3.9403569,0.44139032,7.0,6.1980469
10710.804,2.4926934666859353,10.705979054935062,78.57759992251833,40.698989896235666,0.0,339.331,0.974,0.38926,69.51946178493674,35.56,0.59486076,1.3531392,0.718661285058697,0.12823699,1.07,1.48,1.8917185,5572.0,8.66,0.16,4.140201097235464,108.0,9.01,3.7135735,0.52433126,7.0,1.0477919
413.1764,16.750855930255977,25.794429659495968,74.74019009851622,4.381816611110427,0.0,331.5,1.04,0.16,79.57628478790292,359.2460150370799,0.8736,1.2064,0.733326114483207,0.055190168,1.64,3.86,8.5115278,5025.0,102193.61891687824,0.08,3.48,111.0,6.895,7.8771213,0.54404198,7.0,1.053312
120.77464,8.2954,0.21157471,1.7550969,3.815656,0.0,2.87589,0.04449848603340198,0.0,84.55,77.18704358983612,0.044475466,0.044475466,0.3630079945289514,0.0019564474,1.42,1.41,2.5965677,6179.0,2225.9673050932743,0.32,4.37,42.0,8.15,4.3507447,0.51853799,7.0,0.044475466
422.71124,13.262276342140323,49.82867547964847,48.86244946337299,7.3249031695094615,0.0,4.07182,0.053,0.0167,87.39629005573438,217.0,0.0521149,0.0538851,0.9710516761834771,0.0036815833,1.2,1.44,2.1848313,5856.0,4.28,0.29,4.171686001822164,42.0,7.89,3.9909173,0.48438708,7.0,0.053007391
874.02701,20.586585696355787,113.87921699693099,176.68214322273917,10.220608693649787,0.0,428.5,1.262,0.031,80.98418470159777,126.0,1.222878,1.301122,0.32098409077637907,0.10309217,1.46,4.67,11.702807,4947.0,112192.81773817833,0.191118375096934,3.18,108.0,8.36,9.236529,0.52336187,7.0,1.2626064
861.31389,14.512882029731658,39.97868389606441,43.72568884558207,8.293649412742337,0.0,5894.0,6.7,0.38,80.60160197852323,132.0,4.154,9.246,1.7117239038481222,0.37518336,1.17,0.96,1.0425757,5961.0,3.0,0.0,4.5,45.0,7.02,2.7568782,0.45269636,7.0,7.18374
845.74032,11.53675383768907,19.612140333626087,25.901511924951834,7.75139099633987,0.0,2918.92,4.187,0.532,102.08959014813928,332.905,1.959516,6.414484,0.8707234640440845,0.17692142,1.15,1.13,1.3928791,5907.0,1.622,0.29,4.37,85.0,9.182,3.1865481,0.4062555,7.0,4.7795107
594.02054,29.05095701257851,70.07377855300943,60.28650981522675,3.870506245808309,0.0,686.5,1.66,0.04,74.40475855352003,181.0,1.5936,1.7264,0.41333906018693445,0.12277706,1.3,5.14,15.116471,5027.0,0.0,0.17483719759625693,3.29,108.0,8.38,10.497575,0.50349935,7.0,1.661328
7.5102757,1.63666,1.7130911,2.8037478,2.1421442,4.0,4.75615,0.0522,0.09,88.5,62.0,0.047502,0.056898,0.33,0.00096375847,0.9,0.86,0.45715242,5125.0,5.1,0.15,4.53,124.0,9.088,1.8255523,0.45314171,8.0,0.05241141
8.1109706,2.38773,0.59582288,1.4226642,1.8430784,4.0,17.1784,0.1268,0.05,88.5,329.0,0.12046,0.13314,0.87,0.0025074839,0.9,0.86,0.45715242,5125.0,5.1,0.15,4.53,124.0,9.088,1.8255523,0.45314171,8.0,0.1269585
937.59261,11.090525938319205,57.15962673935283,81.48307889588737,9.763289415966588,0.0,499.39999,1.28,0.34,74.48388823857726,191.68764490369884,0.8448,1.7152,0.6585097910602323,0.076778656,1.25,1.28,2.0646637,6124.0,27886.466141155142,0.0,4.32,34.0,7.39,3.8796132,0.49695965,7.0,1.353984
260.61896,13.50683972768759,57.98089240752827,118.85811439320454,6.566991286198978,0.0,3341.5588,4.21,0.04,82.37104518804311,84.62217490245058,4.0416,4.3784,0.9748319091441819,0.28945947,0.71,0.85,0.57868273,5468.0,117600.92540558329,0.0,4.43,96.0,6.76,2.0539224,0.41156387,7.0,4.213368
1706.7364,13.936005444868254,83.41280159526806,101.68447172967184,14.70730292068096,0.0,163.94,0.6,0.61,83.3552540088476,26.011995106667015,0.234,0.966,0.6306925081591812,0.026470525,1.18,1.32,1.6982115,5743.0,26907.282098314197,0.25,4.27,67.0,8.21,3.518517,0.48750431,7.0,0.71163
778.67861,13.968708435127988,33.94679834831382,25.462933533410443,8.276407540509188,0.0,408.60001,1.29,0.46,86.75394918083597,345.51356973974146,0.6966,1.8834,0.43029472687921266,0.051223518,1.96,2.3,4.6246701,5589.0,10001.09810554215,0.0,4.01,81.0,7.238,5.8063626,0.57734643,7.0,1.426482
